code,name,mainFoodType,detailedFoodType,calorie,protein,fat,carbohydrate,taste,mainIngredient,secondaryIngredient,cookMethod
D014999,해남 녹차 HOT,음료 및 차류,차류,4,0,1.77,17.7,담백한맛,차류,알 수 없음,끓이기
D015000,해남 녹차 ICED,음료 및 차류,차류,2,0,1.77,17.7,단맛,차류,알 수 없음,끓이기
D015001,홍자몽차 HOT,음료 및 차류,차류,113,0,1.77,17.7,단맛,과일류,사탕,끓이기
D015002,홍자몽차 ICED,음료 및 차류,차류,113,0,1.77,17.7,단맛,과일류,설탕,끓이기
D015003,스퀴즈레몬차 HOT,음료 및 차류,차류,195,0,1.77,17.7,신맛,과일류,레몬,끓이기
D015004,스퀴즈레몬차 ICED,음료 및 차류,차류,195,0,1.77,17.7,신맛,과일류,레몬,끓이기
D015005,고흥 유자차 HOT,음료 및 차류,차류,282,0,1.77,17.7,단맛,과일류,설탕,끓이기
D015006,고흥 유자차 ICED,음료 및 차류,차류,282,0,1.77,17.7,단맛,과일류,설탕,끓이기
D015007,제주 한라봉 감귤차 HOT,음료 및 차류,차류,203,1,1.77,17.7,단맛,과일류,설탕,끓이기
D015008,제주 한라봉 감귤차 ICED,음료 및 차류,차류,203,1,1.77,17.7,단맛,과일류,설탕,끓이기
D015009,밀크티라떼 HOT,음료 및 차류,차류,256,9,6,30,단맛,유제품,설탕,끓이기
D015010,밀크티라떼 ICED,음료 및 차류,차류,197,6,6,30,단맛,차류,설탕,끓이기
D015011,그린티라떼 HOT,음료 및 차류,기타 음료류,258,9,10.62,46.02,단맛,차류,설탕,끓이기
D015012,그린티라떼 ICED,음료 및 차류,기타 음료류,198,6,10.62,46.02,단맛,차류,설탕,끓이기
D015013,핫초코 HOT,음료 및 차류,기타 음료류,404,10,35.4,283.2,단맛,초콜릿,슈거,끓이기
D015014,핫초코 ICED,음료 및 차류,기타 음료류,314,7,35.4,283.2,단맛,초콜릿,설탕,끓이기
D015015,화이트초코 HOT,음료 및 차류,기타 음료류,419,10,11.62371795,69.21280488,단맛,초콜릿,바닐라,끓이기
D015016,화이트초코 ICED,음료 및 차류,기타 음료류,354,7,11.62371795,69.21280488,단맛,초콜릿,초콜릿,끓이기
D015017,리얼 벨지안 초코 HOT,음료 및 차류,기타 음료류,624,13,11.62371795,69.21280488,단맛,초콜릿,알 수 없음,끓이기
D015018,리얼 벨지안 초코 ICED,음료 및 차류,기타 음료류,518,8,11.62371795,69.21280488,단맛,초콜릿,초콜릿,알 수 없음
D015019,민트초코 HOT,음료 및 차류,기타 음료류,320,11,11.62371795,69.21280488,단맛,초콜릿,초콜릿,굽기
D015020,민트초코 ICED,음료 및 차류,기타 음료류,363,8,11.62371795,69.21280488,단맛,초콜릿,민트,알 수 없음
D015021,천도복숭아 주스,음료 및 차류,과일.채소음료류,112,2,1.77,35.4,단맛,과일류,설탕,끓이기
D015022,천도복숭아 스무디,음료 및 차류,스무디류,197,1,2,40,단맛,과일류,요구르트,굽기
D015023,망고오렌지 스무디,음료 및 차류,스무디류,209,1,2,40,단맛,과일류,요거트,저미기
D015024,딸기 스무디,음료 및 차류,스무디류,264,3,2,40,단맛,과일류,요구르트,무치기
D015025,오렌지파인착즙스무디,음료 및 차류,스무디류,187,2,2,40,단맛,과일류,파인애플,무치기
D015026,비트사과착즙스무디,음료 및 차류,스무디류,186,3,2,40,단맛,과일류,사과,저미기
D015027,청포도케일착즙스무디,음료 및 차류,스무디류,209,2,2,40,단맛,과일류,물,저미기
D015028,오렌지파인착즙주스,음료 및 차류,과일.채소음료류,107,1,1.77,35.4,단맛,과일류,설탕,끓이기
D015029,비트사과착즙주스,음료 및 차류,과일.채소음료류,106,2,1.77,35.4,단맛,과일류,설탕,저미기
D015030,청포도케일착즙주스,음료 및 차류,과일.채소음료류,129,1,1.77,35.4,단맛,과일류,설탕,저미기
D016420,통새우 불고기피자,빵류,피자류,329,20,11,35,단맛,알 수 없음,치즈,굽기
D015032,플레인 요거트 할리치노,음료 및 차류,스무디류,302,8,2,40,단맛,유제품,알 수 없음,굽기
D015033,밀크티 할리치노,음료 및 차류,스무디류,316,2,2,40,단맛,유제품,시럽,끓이기
D015034,그린티 할리치노,음료 및 차류,스무디류,412,7,2,40,단맛,차류,그린티,굽기
D015035,다크초코칩 할리치노,음료 및 차류,스무디류,658,8,2,40,단맛,초콜릿,슈거,굽기
D015036,민트 초코 할리치노,음료 및 차류,스무디류,511,8,2,40,단맛,초콜릿,민트시럽,저미기
D016421,황금커리피자피자,빵류,피자류,395,20,11,35,매운맛,알 수 없음,치즈,굽기
D015038,콜드브루 모카 할리치노,음료 및 차류,스무디류,407,6,2,40,단맛,커피,초콜릿,끓이기
D015039,콜드브루 할리치노,음료 및 차류,스무디류,307,5,2,40,단맛,커피,바닐라시럽,굽기
D015040,더블베리 스파클링,음료 및 차류,탄산음료류,144,0,0,37.76,단맛,과일류,알 수 없음,알 수 없음
D015041,복숭아 자두 스파클링,음료 및 차류,탄산음료류,153,0,0,37.76,단맛,과일류,설탕,알 수 없음
D018228,참치마요삼각김밥,밥류,김밥(초밥)류,398.7,11.86,16.41,50.89,단맛,쌀,마요네즈,굽기
D015043,청포도 스파클링,음료 및 차류,탄산음료류,189,0,0,37.76,단맛,과일류,설탕,알 수 없음
D015050,복숭아 얼그레이,음료 및 차류,차류,609,6,0.84,8.4,단맛,차류,꿀,끓이기
D015652,자두 스파클링 에이드,음료 및 차류,탄산음료류,150,0,0,28.4,단맛,과일류,설탕,끓이기
D015656,스트로베리스무디,음료 및 차류,스무디류,285,2,2,40,단맛,과일류,요구르트,무치기
D015657,아메리카노,음료 및 차류,커피류,10,1,0,2,담백한맛,커피,물,끓이기
D015658,핫초코,음료 및 차류,기타 음료류,246,11,25.5,204,단맛,초콜릿,설탕,끓이기
D015659,카페라떼,음료 및 차류,커피류,147,7,10,13,단맛,커피,우유,끓이기
D015660,따레몬 (따뜻하게 즐기는 레몬유자티),음료 및 차류,차류,190,0,1.55,15.5,신맛,과일류,꿀,끓이기
D015662,카푸치노,음료 및 차류,커피류,95,5,2.56,4,단맛,커피,에스프레소,굽기
D015663,따자몽 (따뜻하게 즐기는 핫주스 자몽),음료 및 차류,차류,193,1,1.4,14,신맛,과일류,꿀,끓이기
D015664,카페모카,음료 및 차류,커피류,206,7,6.96,16.24,단맛,커피,초콜릿,끓이기
D015666,따유자 (따뜻하게 즐기는 유자티),음료 및 차류,차류,206,1,1.45,14.5,단맛,과일류,꿀,끓이기
D015667,키위스무디,음료 및 차류,스무디류,280,2,2,40,단맛,과일류,요구르트,무치기
D015668,카라멜 마끼아또,음료 및 차류,커피류,229,8,5.412,15.99,단맛,커피,에스프레소,굽기
D015672,아이스 아메리카노,음료 및 차류,커피류,17,2,0,2,신맛,커피,얼음,끓이기
D015674,녹차 라떼,음료 및 차류,기타 음료류,197,6,11.62371795,69.21280488,단맛,차류,설탕,끓이기
D015675,아이스 라떼,음료 및 차류,커피류,108,6,10,13,단맛,커피,에스프레소,굽기
D015676,녹차,음료 및 차류,차류,0,0,1.25,12.5,담백한맛,차류,물,끓이기
D015679,아이스 카페모카,음료 및 차류,커피류,170,6,10.2,23.8,단맛,커피,초콜릿,굽기
D015680,얼그레이,음료 및 차류,차류,0,0,1.25,12.5,담백한맛,차류,버가못,끓이기
D015682,아이스 카라멜 마끼아또,음료 및 차류,커피류,206,7,7.81,2.3075,단맛,커피,카라멜,굽기
D015684,딸기라떼,음료 및 차류,기타 음료류,222,4,11.62371795,69.21280488,단맛,과일류,설탕,굽기
D015685,자몽 에이드,음료 및 차류,탄산음료류,117,1,0,26.4,신맛,과일류,설탕,끓이기
D015686,에스프레소,음료 및 차류,커피류,10,1,0.06,0,단맛,커피,물,끓이기
D015687,데일리주스 오렌지,음료 및 차류,과일.채소음료류,100,1,1,20,단맛,과일류,당도조절용사과즙,알 수 없음
D015691,주스 딸바 (ICED),음료 및 차류,과일.채소음료류,195,5,1.675,33.5,단맛,과일류,얼음,알 수 없음
D015693,복숭아 아이스티,음료 및 차류,차류,82,0,1.6,16,단맛,과일류,설탕,끓이기
D015704,카페아다지오 딥카라멜마끼아또,음료 및 차류,커피류,185,5,5.5,16.25,단맛,커피,카라멜,굽기
D015705,카페아다지오 에스프레소라떼,음료 및 차류,커피류,140,4,0.5,0,단맛,유제품,우유,굽기
D000252,참치마요네즈 삼각김밥,밥류,김밥(초밥)류,172.4,3.94,3.2,31.95,짠맛,쌀,마요네즈,굽기
D016063,카페라떼 Small,음료 및 차류,커피류,104,5,10,13,단맛,커피,우유,끓이기
D016064,카페라떼 Medium,음료 및 차류,커피류,157,9,10,13,단맛,커피,우유,굽기
D016066,아이스 카페라떼 Medium,음료 및 차류,커피류,103,6,10,13,단맛,커피,에스프레소,굽기
D016068,아메리카노 Small,음료 및 차류,커피류,9,1,0,2,담백한맛,커피,물,끓이기
D016069,아메리카노 Medium,음료 및 차류,커피류,9,1,0,2,담백한맛,커피,물,끓이기
D016071,아이스 아메리카노 Medium,음료 및 차류,커피류,11,0,0,2,신맛,커피,물,끓이기
D016073,카푸치노 Small,음료 및 차류,커피류,85,4,4,6.25,단맛,커피,우유,굽기
D016074,카푸치노 Medium,음료 및 차류,커피류,133,7,5.84,9.125,단맛,커피,우유,굽기
D016076,에스프레소,음료 및 차류,커피류,6,0,0.06,0,단맛,커피,물,로스팅
D016077,프리미엄 로스트™ 원두커피 Small,음료 및 차류,커피류,7,0,0,2,담백한맛,커피,커피,로스팅
D016078,프리미엄 로스트™ 원두커피 Medium,음료 및 차류,커피류,10,1,0,2,담백한맛,커피,원두,로스팅
D016080,아이스 커피 Medium,음료 및 차류,커피류,10,0,0,2,단맛,커피,얼음,굽기
D016082,바닐라 쉐이크 Medium,음료 및 차류,스무디류,336,8,2,40,단맛,향신료,설탕,굽기
D016083,딸기 쉐이크 Medium,음료 및 차류,스무디류,341,8,2,40,단맛,과일류,우유,굽기
D016084,초코 쉐이크 Medium,음료 및 차류,스무디류,336,8,2,40,단맛,초콜릿,설탕,굽기
D016086,코카콜라?Medium,음료 및 차류,탄산음료류,143,0,0,34,단맛,당류,설탕,알 수 없음
D016088,스프라이트 Medium,음료 및 차류,탄산음료류,149,0,0,34,단맛,당류,당분,알 수 없음
D010519,베이컨 크림리조또,밥류,리조또.그라탕류,567,25,36.975,110.925,담백한맛,쌀,파슬리,굽기
D016197,아메리카노,음료 및 차류,커피류,6,0,0,2,담백한맛,커피,물,끓이기
D016198,아이스아메리카노,음료 및 차류,커피류,5,0,0,2,신맛,커피,얼음,끓이기
D016199,킹아이스아메리카노,음료 및 차류,커피류,9,0,0,2,담백한맛,커피,에스프레소,굽기
D016200,카페라떼,음료 및 차류,커피류,101,5,10,13,단맛,커피,우유,끓이기
D016201,아이스카페라떼,음료 및 차류,커피류,75,5,10,13,단맛,커피,설탕,굽기
D016202,아이스초코,음료 및 차류,기타 음료류,253,3,11.62371795,69.21280488,단맛,초콜릿,시럽,끓이기
D016203,핫초코,음료 및 차류,기타 음료류,210,2,22.7,181.6,단맛,초콜릿,설탕,끓이기
D016204,라임모히또,음료 및 차류,탄산음료류,164,0,0,28.4,신맛,과일류,설탕,무치기
D016205,애플모히또,음료 및 차류,탄산음료류,157,1,0,28.4,신맛,과일류,사과,무치기
D016206,자몽모히또,음료 및 차류,탄산음료류,168,0,0,28.4,신맛,과일류,민트,무치기
D016297,슈퍼베리워터주스,음료 및 차류,과일.채소음료류,76,0,1.5,30,단맛,과일류,물,끓이기
D016304,레몬홍차(ICE),음료 및 차류,차류,101,0,1.925,19.25,신맛,과일류,레몬,끓이기
D016305,레몬홍차(HOT),음료 및 차류,차류,45,0,1.36,13.6,신맛,과일류,레몬,끓이기
D016306,홍차(ICE),음료 및 차류,차류,1,0,1.8,18,단맛,차류,설탕,끓이기
D016307,홍차(HOT),음료 및 차류,차류,1,0,1.29,12.9,단맛,차류,설탕,끓이기
D016308,복숭아망고스무디(홈카페 전용),음료 및 차류,스무디류,134,0,2,40,단맛,과일류,복숭아,믹싱
D010681,콘치즈그라탕 L,밥류,리조또.그라탕류,735,27,14.25,42.75,담백한맛,쌀,치즈,굽기
D016310,레몬에이드 14oz,음료 및 차류,탄산음료류,190,0,0,19.84,신맛,과일류,설탕,알 수 없음
D016312,레몬티 ICE 14oz,음료 및 차류,차류,105,0,1.24,12.4,신맛,과일류,레몬,끓이기
D016314,레몬티 HOT,음료 및 차류,차류,105,0,1.24,12.4,단맛,과일류,알 수 없음,끓이기
D016315,허브복숭아티 ICE 14oz,음료 및 차류,차류,110,0,1.6,16,단맛,과일류,설탕,끓이기
D016317,허브복숭아티 HOT,음료 및 차류,차류,93,0,1.35,13.5,단맛,과일류,허브,끓이기
D016318,스트로베리밀크(홈카페 전용),음료 및 차류,과일.채소음료류,162,5,1.6,32,단맛,과일류,설탕,끓이기
D016319,스위트망고(홈카페 전용),음료 및 차류,과일.채소음료류,66,1,1.6,32,단맛,과일류,사과주스,굽기
D016320,딸기 스무디(홈카페 전용),음료 및 차류,스무디류,135,0,2,40,단맛,과일류,요구르트,굽기
D016321,망고 스무디(홈카페 전용),음료 및 차류,스무디류,91,0,2,40,단맛,과일류,요구르트,알 수 없음
D016322,카페라떼 (ICE),음료 및 차류,커피류,104,5,10,13,단맛,커피,설탕,굽기
D010682,콘치즈그라탕 R,밥류,리조또.그라탕류,365,13,7.125,21.375,담백한맛,쌀,치즈,굽기
D016324,아메리카노(HOT),음료 및 차류,커피류,5,0,0,2,담백한맛,커피,물,끓이기
D016325,아메리카노(ICE),음료 및 차류,커피류,6,0,0,2,신맛,커피,얼음,굽기
D016330,청포도에이드 14oz,음료 및 차류,탄산음료류,174,0,0,20,단맛,과일류,설탕,무치기
D016332,망고에이드 14oz,음료 및 차류,탄산음료류,196,0,0,20,단맛,과일류,설탕,믹싱
D016334,복숭아에이드 14oz,음료 및 차류,탄산음료류,192,0,0,20,단맛,과일류,설탕,무치기
D016396,생맥주,음료 및 차류,주류,157,2,0,11,담백한맛,알코올,홉,알 수 없음
D016397,망고주스,음료 및 차류,과일.채소음료류,91,7,1,20,단맛,과일류,설탕,끓이기
D016398,아메리카노,음료 및 차류,커피류,39,1,0,2,담백한맛,커피,물,끓이기
D016399,아이스 아메리카노,음료 및 차류,커피류,43,1,0,2,담백한맛,커피,물,굽기
D016400,라떼,음료 및 차류,커피류,124,3,10,13,단맛,유제품,우유,끓이기
D016401,아이스라떼,음료 및 차류,커피류,131,3,10,13,단맛,커피,설탕,굽기
D016402,핫초코,음료 및 차류,커피류,105,1,28.5,228,단맛,초콜릿,설탕,끓이기
D016403,아이스초코,음료 및 차류,커피류,131,1,28.5,228,단맛,초콜릿,슈거,끓이기
D016406,밀크티,음료 및 차류,차류,62,1,6,30,단맛,차류,설탕,끓이기
D016407,밀크티아이스,음료 및 차류,차류,62,1,6,30,단맛,유제품,설탕,굽기
D016408,맥주425ml,음료 및 차류,주류,157,2,0,12,담백한맛,곡물,홉,알 수 없음
D016508,아메리카노(S),음료 및 차류,커피류,10,0,0,2,담백한맛,커피,물,끓이기
D016510,아이스 아메리카노(S),음료 및 차류,커피류,10,0,0,2,신맛,커피,물,끓이기
D016512,카페라떼(S),음료 및 차류,커피류,160,7,10,13,단맛,커피,에스프레소,끓이기
D016514,아이스 카페라떼(S),음료 및 차류,커피류,100,4,10,13,단맛,커피,시럽,굽기
D016516,카푸치노(S),음료 및 차류,커피류,145,7,4.56,7.125,단맛,커피,우유,굽기
D016518,카페모카(S),음료 및 차류,커피류,350,8,9.78,22.82,단맛,커피,초콜릿,굽기
D016520,아이스 카페모카(S),음료 및 차류,커피류,310,6,11.37,26.53,단맛,커피,초콜릿,굽기
D016522,카라멜마끼아또(S),음료 및 차류,커피류,235,7,6.446,19.045,단맛,커피,설탕,굽기
D016524,아이스 카라멜마끼아또(S),음료 및 차류,커피류,295,6,8.272,24.44,단맛,커피,카라멜,굽기
D016526,아이스 바닐라라떼(S),음료 및 차류,커피류,280,5,25.97,94.605,단맛,커피,바닐라시럽,끓이기
D000157,열무김치국수,면 및 만두류,국수류,431,15,10.2,69.6,매운맛,면,김치,끓이기
D016529,코코넛 콜드브루 크러쉬,음료 및 차류,스무디류,355,5,2,40,단맛,과일류,아몬드밀크,굽기
D016531,콜드브루 아메리카노(S),음료 및 차류,커피류,10,0,0,2,담백한맛,커피,물,굽기
D016533,콜드브루 라떼(S),음료 및 차류,커피류,100,5,0,7.4,단맛,커피,우유,굽기
D016538,폼나는 롱비치블루 아메리카노?,음료 및 차류,커피류,45,1,0,2,담백한맛,커피,커피,굽기
D018916,우삼겹 치즈쫄면,면 및 만두류,기타 면류,281,12,13,29,매운맛,면,치즈,볶기
D016540,롱비치블루 아이스 카페모카(S),음료 및 차류,커피류,345,7,11.88,27.72,단맛,커피,알 수 없음,굽기
D016541,롱비치블루 카라멜마끼아또(S),음료 및 차류,커피류,235,7,5.566,16.445,단맛,커피,커피,로스팅
D016542,롱비치블루 아이스 카페라떼(S),음료 및 차류,커피류,140,6,10,13,단맛,커피,초콜릿,굽기
D016543,롱비치블루 아이스 아메리카노(S),음료 및 차류,커피류,10,0,0,2,담백한맛,커피,물,굽기
D016544,롱비치블루 바닐라라떼(S),음료 및 차류,커피류,245,7,20.16,73.44,단맛,커피,바닐라,굽기
D016545,롱비치블루 카페모카(S),음료 및 차류,커피류,370,9,9.78,22.82,단맛,커피,초콜릿,굽기
D016546,롱비치블루 아이스 카라멜마끼아또(S),음료 및 차류,커피류,230,6,7.876,23.27,단맛,커피,캐러멜,굽기
D016547,롱비치블루 카푸치노(S),음료 및 차류,커피류,150,7,4.08,6.375,단맛,커피,알 수 없음,굽기
D016548,롱비치블루 카페라떼(S),음료 및 차류,커피류,170,1,10,13,단맛,커피,알 수 없음,굽기
D016549,롱비치블루 아메리카노(S),음료 및 차류,커피류,15,0,0,2,담백한맛,커피,커피빈,굽기
D016550,딸기 요거트 스무디,음료 및 차류,스무디류,310,6,2,40,단맛,과일류,요거트,무치기
D016551,플레인 요거트 스무디,음료 및 차류,스무디류,350,9,2,40,단맛,유제품,딸기,저미기
